Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.08078317760579,0.016915815311710332,0.025446087489829454
3,1.0453916961549787,0.03846756667546211,0.05400327548099526
4,1.0057249753885245,0.06376056146952289,0.08488271203041298
5,0.9628386221340216,0.09190637775434392,0.11747050599847529
6,0.917609306900364,0.12212213449848923,0.15130688479617818
7,0.870731819548161,0.153781942553914,0.18603612661084729
8,0.8226833911172725,0.18644898827918632,0.22142312171087788
9,0.7738891781414176,0.21974610517365273,0.2572483654503294
10,0.7247346011445164,0.25337887103358353,0.2932643252510007
11,0.6756127645199539,0.2870603993068104,0.3292051335696807
12,0.6266422376191845,0.3207087689919515,0.36498852899853124
13,0.5778833276215555,0.35424418295868965,0.4006185050281724
14,0.5295341599170638,0.387506731567923,0.43598603568044897
15,0.481750324866455,0.42038451371318136,0.4709964918797761
16,0.4346874545387535,0.4527772830852692,0.5055472510999681
17,0.3885003005876552,0.48460477556732956,0.539520508059721
18,0.34334753777551946,0.5157849097297081,0.5728041250445195
19,0.2993934316306085,0.5462369635373336,0.6052916743832483
20,0.2568195132659549,0.5758947733731362,0.6368566137809084
21,0.21581910592383471,0.604704585754347,0.6673824124135227
22,0.17662795464492217,0.6325995053280957,0.6967979125272968
23,0.13960530365801324,0.6595187974290857,0.7250323946799945
24,0.10541594977968358,0.6854078961642711,0.7520145008274038
25,0.07553325882513115,0.7102568266169285,0.7777135882250167
26,0.05400685415895311,0.7340243442669881,0.802055624311321
27,0.048888598742565535,0.7566676222686121,0.8249538342103144
28,0.06131492107951779,0.7781423095176051,0.8462822510678886
29,0.08158526024104713,0.7984175190633871,0.8659379117621109
30,0.10354690841504485,0.8175293531787223,0.883833669621338
31,0.12483907394152752,0.8353645172142861,0.8998016505332378
32,0.14446730036339525,0.8517973857876604,0.9137022714387055
33,0.16193118544088053,0.8667120859453359,0.925432997700078
34,0.17695418137325625,0.8800152763965557,0.9349320533127227
35,0.18938455603632087,0.8916383415263452,0.942176779975777
36,0.19916002570765515,0.9015404966613245,0.9471871440602133
37,0.20629358119080624,0.90969431413561,0.9500417437527234
38,0.21084255928619375,0.9161118751271804,0.9508324717261278
39,0.21291325291009053,0.9208347046216546,0.9496814448535357
40,0.21265215442901414,0.9239307090072348,0.9467353029226477
41,0.21023908013532083,0.9254925710436457,0.9421592164763521
42,0.20588610913204874,0.9256403859868553,0.9361337230266118
43,0.19979396948054223,0.9244803069012751,0.9288338200493866
44,0.19218718885531963,0.9221409809947123,0.9204437756759362
45,0.18329877865995534,0.9187408130781927,0.9111685098005237
46,0.1733402121603738,0.9143933473990075,0.9011870732990761
47,0.1625050370779731,0.9092054691600376,0.8906580233418835
48,0.1509638389731891,0.9032553701123909,0.8797367000771862
49,0.13890291163594523,0.8966518659929018,0.868564457770503
50,0.12650515509474367,0.8895032454495109,0.8572708714059717
51,0.11395004570771451,0.8819134797460878,0.8459737907314864
52,0.10141927625361646,0.8739818280894723,0.8347824113469556
53,0.08909729301862293,0.8657988717148346,0.823791570713144
54,0.07725398435084865,0.8575061923292363,0.813121984592471
55,0.06614441042129664,0.8491968875366274,0.8028568525863268
56,0.056044582232500945,0.8409184736849009,0.793046061357054
57,0.04734827491776979,0.8327172621600288,0.7837362277832155
58,0.04060126289009607,0.8246376995401286,0.7749712102673157
59,0.03643260804501592,0.8167221388005222,0.7667932314193577
60,0.03523628290706351,0.8090109491676798,0.7592441583260301
61,0.03676677724651243,0.8015426547480501,0.7523655839019713
62,0.04021182697257822,0.7943542914753168,0.746196393050621
63,0.04467784278885575,0.7874817272024653,0.7407689308459453
64,0.04949144211067023,0.7809601514479507,0.7361061063077919
65,0.054218784713676325,0.7748241812040636,0.7322204658504318
66,0.0585940194044626,0.7691076161269489,0.7291142653483778
67,0.06245600032241298,0.7638424841661868,0.7267798670288893
68,0.06570846980859266,0.7590577412906829,0.7252002799809679
69,0.0682973413043445,0.7547776605655463,0.7243497265987586
70,0.07019767363326962,0.7510203505047998,0.7241945739255792
71,0.07140615537433999,0.7477965776698581,0.7246942938658025
72,0.07193606977045607,0.7451094230929389,0.7258027312008803
73,0.07181377149256206,0.7429543684985707,0.727469396359232
74,0.07107585525985151,0.7413199884211764,0.7296407271966999
75,0.06978439945732116,0.7401791095263244,0.7322464976228052
76,0.06801900141042039,0.7394931653156264,0.7352053780196801
77,0.06582205884535826,0.7392430842282075,0.7384700044998
78,0.0632410551518492,0.7394053404573518,0.7419920429221032
79,0.060326904662492374,0.7399532852777467,0.7457232534562409
80,0.05713280337693214,0.740858158662002,0.7496162517677769
81,0.05371339523415136,0.7420899616634533,0.7536250853257891
82,0.05012438581184248,0.7436180383906784,0.7577056516400594
83,0.046422451963883615,0.7454116108487363,0.7618159738975698
84,0.0426655983790166,0.7474401170191366,0.7659163770270591
85,0.03891389079584717,0.7496735073689386,0.7699696233331459
86,0.03523072952044691,0.7520824387614108,0.7739409912106208
87,0.031684720335537146,0.7546383955462118,0.7777982828405421
88,0.028351963491590568,0.757313815443393,0.7815118754739874
89,0.02531834747731959,0.7600821450201305,0.7850547503784703
90,0.02268017179592529,0.762917849870413,0.7884024430813126
91,0.020539312351396895,0.7657964978247466,0.7915331498395038
92,0.018987818074474395,0.7686947332365837,0.7944277069125134
93,0.01807980913670979,0.7715903220526736,0.7970696249947542
94,0.017802073785094588,0.7744621754469376,0.7994451559081688
95,0.018066576470086537,0.7772903849284828,0.8015432900196728
96,0.01873535017312156,0.7800562151060036,0.803355806187108
97,0.01965936990012795,0.7827421571059646,0.8048772921112706
98,0.02070708172542477,0.7853319891461633,0.8061051393850687
99,0.021775424973533325,0.7878107612707119,0.807039524359271
100,0.02278930690425599,0.7901648642549463,0.807683384332218
101,0.023696679928767294,0.792382051265933,0.8080423226860347
102,0.02446325893236442,0.7944514712834578,0.8081245501299015
103,0.02506808956029167,0.7963636455206656,0.8079407301547678
104,0.025500321282292366,0.798110551572119,0.8075038543478942
105,0.025756813483300188,0.7996855612495516,0.8068290687313167
