Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.048130563995153,0.05715899933868678,0.0315776283151291
3,0.9430601031824772,0.14204736160861908,0.09586056177429149
4,0.8316513347068096,0.22895963780189474,0.1673204095891881
5,0.7333725130805988,0.3037299157728054,0.2323783245377933
6,0.6549377941899962,0.36077093344944533,0.28676480125132836
7,0.5968642123419281,0.3993382867877317,0.3302007780285947
8,0.555180645697507,0.4229771819892502,0.3648311870521587
9,0.5252841369986604,0.43602244303831506,0.39314820405269035
10,0.5034590587571345,0.4419684387627264,0.41725817904103674
11,0.4882994486914702,0.44244898733272175,0.4378032637960316
12,0.4796574403641393,0.4383316376826886,0.4543149611280429
13,0.4771749172621464,0.43094346163374603,0.4659333514670243
14,0.4798808127062255,0.42178410573397684,0.47223620614035555
15,0.4864228196839265,0.4123120727347609,0.47328611867104775
16,0.4955484991773941,0.4035597853460757,0.46953780171199594
17,0.506423907729229,0.3960020001258495,0.46161459008172095
18,0.5185273078864816,0.38956946664689346,0.4504500900297106
19,0.5314996357641524,0.38404080831824533,0.43696719987489724
20,0.5447614046054804,0.37950846389284837,0.4220546072638608
21,0.5576492177201199,0.37621333704614734,0.40653086749066597
22,0.5693128545371888,0.3745294342901571,0.391311860941956
23,0.57914877385575,0.37465340850845086,0.37710654140429967
24,0.5866483039378421,0.3765498405836007,0.36468533801004627
25,0.5915220389237759,0.3798914297726313,0.35474446085041034
26,0.5938811710706567,0.3841745967300934,0.3475460252240903
27,0.5939822184637412,0.38872047560350814,0.3432876705819521
28,0.5921490517794428,0.3928536393209912,0.3420593582597962
29,0.5887848034919185,0.3960555113409857,0.343719723678395
30,0.5843287488495569,0.3980404375119142,0.34791207341414837
31,0.5792759646679669,0.3987037645776203,0.3540884311128921
32,0.5740519755727699,0.3981479614463923,0.361637674739213
33,0.5689860976156076,0.3966405929079844,0.36993128064147307
34,0.5643087547638844,0.39448899509351537,0.3784161087081864
35,0.5601859572716336,0.39202161912710765,0.38657088105299636
36,0.5567541029113839,0.3895207081949699,0.3939186983279894
37,0.5540905821997141,0.3871904837780472,0.40010993729321026
38,0.5522510959855723,0.3851694869823624,0.4048744721608916
39,0.5512142225772614,0.38357012802664414,0.40807688230997186
40,0.5509416198708367,0.38246574122531485,0.4096560554718139
41,0.5513940585886342,0.38185384042555104,0.40964906194276846
42,0.5525423127452574,0.3816723619089725,0.4081601952839963
43,0.5543659471232961,0.3817954974530362,0.40536330792696323
44,0.5567697981158954,0.3821299824110872,0.40151356837185137
45,0.5596034767978648,0.3826041668432445,0.39692287771745743
46,0.562699756716274,0.38313947490541317,0.39192775314882256
47,0.5658911244958977,0.38364396411065727,0.3868679535780909
48,0.5690163970374744,0.3840277732563471,0.3820602529358988
49,0.5719303134879306,0.38422202264648003,0.37776844468380755
50,0.5744888474364156,0.38420764163010757,0.3742003994530536
51,0.5765463835250809,0.3840213245050348,0.37151126392298645
52,0.577998426495991,0.3837228502363237,0.36977919868487164
53,0.5787779252445495,0.38336982115714513,0.3690364230971428
54,0.5788600336647701,0.38302041492064265,0.36925986174147796
55,0.5782522415390895,0.3827343646484131,0.37038307930775155
56,0.5770088515922415,0.3825617419200606,0.3722855487908621
57,0.5752476112988544,0.3825291305732164,0.37478111955208404
58,0.5731323633007551,0.3826304968227991,0.3776495734247532
59,0.5708503265869477,0.38283241800468626,0.3806625509282776
60,0.5685905413681909,0.38309165872294954,0.3835963714278755
61,0.5665230855557255,0.38336079582308163,0.3862561316074431
62,0.5647919667624105,0.38359268874339336,0.38848214424808036
63,0.5635062808996686,0.3837482989012094,0.39015556072975865
64,0.5627347191564352,0.3837997095828829,0.3912039903839163
65,0.5625033114346555,0.38373614080487184,0.39159923630166044
66,0.5627966460258628,0.3835635730025986,0.3913562535196238
67,0.5635606677588655,0.38330457802122875,0.39052935626764324
68,0.5647104864708548,0.382991158028769,0.3892081388380696
69,0.5661374131779856,0.38265899717797053,0.3875128349512978
70,0.5677177121026913,0.38234296773511117,0.3855858200603404
71,0.5693190813752282,0.38207695909334416,0.3835820082012929
72,0.5708136771355139,0.3818905632202165,0.3816533546330779
73,0.5720902284445151,0.38180351566500137,0.37993720374360007
74,0.5730627350454378,0.38182319083251437,0.37854666737344383
75,0.5736754022660544,0.38194377174446176,0.37756483834781746
76,0.5739046877875886,0.3821485818850052,0.3770400293109469
77,0.5737594104088003,0.38241053479602266,0.3769855874073674
78,0.5732775825543162,0.38269670943253287,0.3773801176765955
79,0.5725222823636471,0.3829724539441751,0.37816934298574234
80,0.5715753111299574,0.3832056376036866,0.37927070989431216
81,0.5705307685299545,0.3833695877138966,0.38057921352820695
82,0.5694851427704457,0.383446640018943,0.3819774144392745
83,0.56852784996515,0.38343036033010497,0.3833461748646097
84,0.5677338825536591,0.3833251194348337,0.38457522403632655
85,0.5671591936765439,0.38314523790570537,0.3855705319046239
86,0.5668370765159773,0.38291324722099596,0.3862613903939902
87,0.5667764015773166,0.38265777158616654,0.38660540244430996
88,0.5669622086323641,0.38241046146848345,0.38659111968921556
89,0.5673588609686777,0.38220184626279297,0.3862380364199083
90,0.5679145045877729,0.3820573748134658,0.3855943455246986
91,0.5685675026704115,0.3819936966471963,0.38473141746161044
92,0.5692523249939532,0.38201686078427494,0.3837369451884696
93,0.5699064279013745,0.38212116687776837,0.3827059724607843
94,0.5704755506771979,0.38229017410501076,0.3817320849501006
95,0.5709176444295765,0.3824989216381558,0.38089951357176155
96,0.5712054505555773,0.38271750725242815,0.3802760140264024
97,0.5713277057374386,0.3829154080469649,0.3799071289852331
98,0.5712888541111317,0.38306585638926666,0.37981257493419396
99,0.5711071626401454,0.3831492497968773,0.379985777392731
100,0.5708115171527841,0.3831560924632557,0.3803955652763558
101,0.5704377169304424,0.3830882399384466,0.3809900596418142
102,0.5700244999467555,0.3829585290942852,0.3817023976511563
103,0.5696097326010232,0.38278871644615353,0.38245786918578506
104,0.5692274030180792,0.3826058211079953,0.38318159817457875
105,0.5689054625239792,0.3824379642507872,0.3838057043132344
106,0.568664614432598,0.3823098618905252,0.38427565730231633
107,0.5685178629310179,0.38223906435420235,0.3845549255471761
108,0.5684705879390222,0.3822333463828902,0.38462773076380774
109,0.5685208772419674,0.3822898912801767,0.3844995367964035
110,0.5686601267732343,0.38239607229933625,0.3841954037455487
111,0.5688736434195,0.38253193122042495,0.38375650576111053
112,0.5691415145277263,0.3826737056934461,0.38323516817544695
113,0.5694397833552234,0.3827979403521029,0.38268892924521053
114,0.569741987868804,0.382885400422123,0.38217439378228035
115,0.5700210651133624,0.38292415149812353,0.3817415216601491
116,0.5702515660621454,0.3829112316279375,0.38142895869108134
117,0.5704121674924842,0.38285262249356966,0.38126065174840856
118,0.5704879658588018,0.3827617216162569,0.38124421384419366
119,0.5704723079281859,0.38265654597566573,0.38137113000810013
120,0.5703678066540302,0.38255632596267675,0.381618658123213
121,0.5701864778906449,0.38247802696487726,0.3819530206252279
122,0.5699487553263952,0.3824335019819997,0.38233357136728746
123,0.5696813856650588,0.38242773138965036,0.38271750567881624
124,0.5694144868348456,0.3824583666065126,0.38306449841343276
125,0.5691779962223279,0.38251671083664296,0.38334079613978944
