Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.052244157355003,0.04182637131435463,0.040872303063452305
3,0.9919880471225143,0.08521935405355063,0.08269629163410824
4,0.9305134474073863,0.12978080965424232,0.12507917890833442
5,0.8683523615785858,0.17504369329322375,0.16773867412937407
6,0.8059929663253061,0.22054611259236812,0.2104487547820804
7,0.7437807014830712,0.26587632241696724,0.25313245095402853
8,0.682017915097512,0.3107826902745077,0.2956139362256821
9,0.6209715471939127,0.3550604937328282,0.3377206539198936
10,0.5609116273540761,0.3985463478192174,0.3792362172665677
11,0.5020410946279025,0.4410958831550901,0.4200200024257023
12,0.4445352436789074,0.4825791819665484,0.4599565444274433
13,0.3885579730938801,0.5228800274817033,0.49893433187565406
14,0.33416287754346335,0.5620027367739244,0.5368839543633943
15,0.2814185608048961,0.5999323374586509,0.5737408134793821
16,0.23048904377941865,0.6365518022408869,0.6094153231180583
17,0.18154799351211345,0.6717569677042766,0.6438165523397242
18,0.1348069338374214,0.705457582128068,0.6768513399664491
19,0.09062399697286125,0.7375626742717191,0.7084275533736255
20,0.05006275364199175,0.7679819985800522,0.738462499928482
21,0.02165215324421291,0.7966306981365201,0.7668874663968914
22,0.038899196306804135,0.8234175559081084,0.7936245396613719
23,0.071068783882107,0.8482435849006279,0.8185828743133101
24,0.102491495293488,0.8710383665536727,0.8417032449696801
25,0.1317651214480078,0.8918628771000356,0.8630339281353212
26,0.15836309355187853,0.9105338263591001,0.8824545143203473
27,0.18205518141793278,0.9269377008983605,0.8998999031446866
28,0.20266323007722742,0.9409868496066786,0.915261728530325
29,0.21997809048774736,0.9525673421665639,0.9283835681221789
30,0.23385526267303353,0.9616039571232868,0.939150568703254
31,0.24421202816162788,0.9680611101569326,0.9474899971829833
32,0.25102545923370756,0.9719427316351626,0.9533710934918492
33,0.25432855412849603,0.9732905898772786,0.9568025084900185
34,0.2542052639586321,0.9721810993051202,0.9578291672163333
35,0.2507857450587229,0.9687219060580775,0.95652938586009
36,0.2442392406147018,0.9630470762772761,0.9530098288884323
37,0.23476413177065497,0.9553095473610211,0.947399148473505
38,0.22257958092837696,0.945674979254882,0.9398423673833998
39,0.20792820906217283,0.9343222491556754,0.9305041825864497
40,0.19106276531361255,0.9214349559554387,0.9195584084770503
41,0.17222459443507585,0.9071894404076295,0.9071692427741035
42,0.15178001274073938,0.8918330335726162,0.8936053289567316
43,0.13012332355881023,0.8756087259422242,0.879175206106983
44,0.10745891071941889,0.8586686475452584,0.8640038479612859
45,0.08415573103592705,0.8412733600145558,0.8483278818871323
46,0.060519298561872006,0.8236191186720305,0.832320909228435
47,0.036915976665560665,0.805865884100498,0.8161204963556429
48,0.014759327865521215,0.7881997308189954,0.7998891598788666
49,0.014618482303460854,0.770864905327223,0.7838219544262681
50,0.035694112232043475,0.7541457314493384,0.7681541747242185
51,0.057021824611707156,0.7383589402458683,0.7531677434910282
52,0.07696078055488492,0.7238557249246417,0.7391868010453387
53,0.09488550927434154,0.7109732026153649,0.7265408351974993
54,0.1103416923488232,0.6999969710492675,0.7155273868459359
55,0.12301629242497486,0.6911249594168783,0.7063692369639911
56,0.13274278174576684,0.684453944029483,0.6991954332678497
57,0.1394884584457307,0.6799875769877216,0.6940436981955552
58,0.1433286138330872,0.6776556596502347,0.6908749153068547
59,0.1444191438192123,0.6773337916853713,0.6895911664298552
60,0.14297143932364123,0.6788609794056643,0.6900532060616018
61,0.1392311006539326,0.6820529288333234,0.692097242275567
62,0.13346151688676647,0.6867139514374337,0.6955460471199361
63,0.12593168422286377,0.6926456049924259,0.7002174613544974
64,0.1169057518184887,0.6996536419259552,0.7059322471448136
