Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.1173539852716856,0.012700123983814192,-0.02170633311390452
3,1.0990045670104092,0.03944418255437115,-0.021672897150569984
4,1.0618228149831215,0.07647021228631799,-0.00510095143574075
5,1.0113068905556963,0.12038199949792093,0.023495854280466903
6,0.9522167949834602,0.16806726604411742,0.06040203387570779
7,0.8882202533702491,0.2174273638137301,0.1025040359389225
8,0.8218298707092277,0.2672795608597633,0.1474659960831307
9,0.7549929336120816,0.31666286540668337,0.19353538350527946
10,0.6889281951861826,0.3646413211922385,0.23988396756017102
11,0.6245772944173865,0.4107768589419936,0.2856425481715299
12,0.5625419103377574,0.45479482444109837,0.33025551196015857
13,0.5032656916878999,0.4965705752015607,0.37326350005663295
14,0.44696797491809254,0.5360012692742288,0.41447828012874
15,0.3937657749118603,0.5730543965388873,0.45379356426128586
16,0.34371730453583493,0.6077256714241618,0.4911634424120038
17,0.2968443318874892,0.6400327582185593,0.5265826763204434
18,0.2531519589987159,0.6700095560668187,0.5600731012246281
19,0.21264979449891153,0.6977009763780387,0.5916737754404541
20,0.17538029233379085,0.7231576772361593,0.6214336281421305
21,0.14146488502983884,0.7464310929644596,0.6494059536265352
22,0.11119311817641327,0.7675687923248428,0.6756437873710267
23,0.08517241068450655,0.786813859873118,0.7002375190521932
24,0.06493622811520273,0.8042106261420804,0.7232466954557216
25,0.05321178938385156,0.8197879989104938,0.7447923295454382
26,0.05233027732808274,0.8335583515748768,0.764927350029418
27,0.06005976127869098,0.8454305792615935,0.783585990566928
28,0.07159319817423551,0.8553316870703851,0.800724229151651
29,0.08373422123289667,0.8632258832621926,0.8162893567401238
30,0.09502914568886518,0.8691622304774569,0.8302771071970898
31,0.10491784972265414,0.8732233459347265,0.8427958332344652
32,0.11301912553969054,0.8754019976012053,0.8537548204717885
33,0.11916727569866664,0.8757472578150125,0.8631019646903586
34,0.12332519319688881,0.8743523160460825,0.8708163230803484
35,0.12554005667771048,0.8713470796014836,0.8769027514463241
36,0.12591319893641567,0.8668812550316182,0.881391076907451
37,0.12457677385883151,0.8611053507144164,0.8843314458337849
38,0.1216930041045448,0.8541783969620025,0.8857897303679569
39,0.11744216200890675,0.8462614899268324,0.8858387772003511
40,0.11202567326339206,0.8375141814607182,0.8845630368726118
41,0.10566733040802916,0.8281006313885898,0.8820526198028574
42,0.09869009374761689,0.8182328327695465,0.8784659832447962
43,0.09140888048032411,0.8080999587615106,0.8739431345585166
44,0.08406120800330451,0.7978220132910345,0.8685362091093632
45,0.07695039480290936,0.7875431882549261,0.8623186556520122
46,0.07040457349503551,0.777467766355823,0.8553546696837119
47,0.06474276483303137,0.7678450286808068,0.8477160024152178
48,0.060209670275325256,0.7589364758123935,0.8394812798462472
49,0.05691533438122497,0.7509961462996608,0.8307397172672727
50,0.05480717070508334,0.7442463007339314,0.8215969224924669
51,0.05371973915984052,0.7388463054840123,0.812207395020316
52,0.0533819665548175,0.7349051941459158,0.8027213966240562
53,0.05348072936885219,0.7325155926420114,0.793374511190807
54,0.053715704039353114,0.7316916000134687,0.7844072497150535
55,0.0538141104644612,0.7323966055463378,0.7760818685096391
56,0.053605096590127174,0.7345021575467754,0.768572499402077
57,0.05300102421287112,0.7378245935304752,0.7620344304396013
58,0.05200744637151903,0.7421115431293901,0.7565703472495788
59,0.050654509800183725,0.747108158093792,0.7522356113704572
60,0.0489933511763783,0.7525646508786427,0.7490345976321199
61,0.047088561960491396,0.758244557210432,0.74692720891816
62,0.045007832779716185,0.7639300470625965,0.7458402944892252
63,0.042810123221100636,0.7694280471617732,0.7456783693694722
64,0.040536981791224884,0.7745740745290685,0.7463330127781109
65,0.03820893998448934,0.7792320803321592,0.7476900407397202
66,0.03582523822335678,0.7832951507784489,0.7496347039495063
67,0.03336829093101498,0.7866851159212911,0.7520546993773704
68,0.030811157250697194,0.7893517457135546,0.7548417140291568
69,0.02812602069092657,0.7912711108281483,0.7578921362691503
70,0.02529215180982124,0.7924434428119673,0.7611070748845307
71,0.02230192501285363,0.7928906286345303,0.7643924778825677
72,0.019164824853659945,0.7926532187600476,0.7676596549100618
73,0.015910686756762816,0.7917875125325432,0.7708267471758969
74,0.012596796014554774,0.7903627023182961,0.7738209174755681
75,0.009333199833639677,0.7884580325011435,0.7765808043709085
76,0.006385467093892522,0.7861600591725072,0.7790583128601618
77,0.004564850944815313,0.7835599267449455,0.7812197964727065
78,0.005208779695534125,0.7807504041077928,0.7830466278348786
79,0.007624119610744716,0.7778230807620619,0.7845348425382023
80,0.010502139557782135,0.7749000913496172,0.7856904279517153
81,0.013399489942629307,0.7720471827224294,0.7865373059424784
82,0.016162033539550345,0.769327063012807,0.7871101974392628
83,0.018707828871815536,0.7668019041242061,0.7874382619586678
84,0.020995341870367334,0.7645136667748508,0.7875527355299872
85,0.02300776659676544,0.7624855239281204,0.7874882055788012
86,0.02473432472497374,0.7607351913483369,0.7872755630099969
87,0.026162516910063906,0.7592808119802886,0.7869347980391145
88,0.02728717721197156,0.7581336710789173,0.7865105926357838
89,0.02810480311697543,0.7572998569070746,0.7860024237858364
90,0.028623947307855578,0.7567742214011491,0.7854156011551885
91,0.028855855277762296,0.7565494545717735,0.7847559929351919
92,0.0288148188483483,0.7566158434025477,0.7840300110030578
93,0.028519101981890078,0.756960462768289,0.7832449423730851
94,0.027991801150669376,0.7575664115214987,0.7824090967916005
95,0.027259534251844554,0.7584143180820886,0.7815310844450312
96,0.026353303053942786,0.7594815475323072,0.7806205485163942
97,0.025308012752295522,0.7607429252134973,0.7796872318129344
98,0.02416233290664954,0.7621711078454202,0.7787406697343074
99,0.022958644746477713,0.7637367761698592,0.7777900314341204
100,0.021742841592528588,0.7654087813597223,0.7768438798934001
101,0.02056350869295714,0.7671544053017946,0.7759101087858541
102,0.01947025253789384,0.7689396329172868,0.7749958795942175
103,0.018510557527514418,0.7707297167535143,0.7741075738187999
104,0.01772766511858753,0.7724892931473126,0.7732478062248402
105,0.01714919893464146,0.7741848696040385,0.7724229151762162
106,0.016784026931170776,0.7757846886357698,0.7716400871135765
107,0.016621555125439315,0.7772590713195021,0.7709057076036661
108,0.01663369692094432,0.7785812744482099,0.7702254939450551
109,0.016780738404383627,0.7797280823598026,0.7696043873314504
110,0.017018708103469046,0.780680212023795,0.7690464857970635
111,0.017308833536211026,0.7814223675861377,0.7685521322312944
112,0.017616191708285444,0.7819446378345807,0.7681238075052685
113,0.01791444078462207,0.7822420383457866,0.7677639335224579
114,0.01818786075511645,0.7823144019400129,0.767473635673652
115,0.01843092839726591,0.7821663848337341,0.767252785779436
116,0.018646983277679826,0.7818073521058582,0.7671001837377629
117,0.018846462068541927,0.7812510820356636,0.7670136359713835
118,0.019044550286143668,0.7805152135741358,0.7669902385653422
119,0.01925868833203409,0.7796206923117275,0.7670265030445002
120,0.01950587215528862,0.7785911407976309,0.7671185711737678
121,0.019799897210496627,0.777452365081396,0.7672625570203002
122,0.020149540241293982,0.7762315922539157,0.7674544194902788
123,0.020557162638787096,0.7749569505837058,0.7676900293699545
124,0.021018368638738516,0.7736568211004121,0.7679650712650199
125,0.02152220350217578,0.7723593895020862,0.7682752074933209
126,0.022052567093191748,0.7710918883716672,0.768615845015102
127,0.022589097135628337,0.769880274582161,0.7689828523702629
128,0.023109730261017706,0.7687483284720331,0.7693718528521786
129,0.023592068838904252,0.7677173119466989,0.7697785217858065
130,0.024014629157055826,0.7668056341292243,0.7701988124586368
131,0.024358061239444326,0.7660284929466195,0.7706289043107233
132,0.024605823950282914,0.7653977964508497,0.7710652678674542
