Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.061321102310382,0.022408095442150652,0.047666072180796396
3,1.0186660681710362,0.043803895965364395,0.08702970695421137
4,0.981207004166411,0.06416340528220262,0.12012558113385714
5,0.9479832664691085,0.08340117637106488,0.14831692547616052
6,0.9180326881913993,0.10162043425956971,0.17283630225771587
7,0.8905574266968209,0.11900160177492557,0.19462904360313918
8,0.8649662642121332,0.13571130598410291,0.21436959534724526
9,0.8408015503792245,0.15188807451129266,0.23257611752774623
10,0.8177494194695624,0.1675723238609018,0.2496693653626892
11,0.7955337274291664,0.1828492614430727,0.26596700122971756
12,0.7739311944103676,0.1978268530132778,0.28168252050466774
13,0.7527570404308485,0.2125874681758952,0.2970017369588317
14,0.7318749056487509,0.22719473438287,0.31205916293928326
15,0.7111849285742492,0.2416979297818562,0.3269507197384061
16,0.6906152173573179,0.2561339986778892,0.34174421898896806
17,0.6701182965973804,0.27053099010838055,0.35648054274763186
18,0.6496582062636101,0.2849122472499275,0.37118851514715917
19,0.6292131409527153,0.29929221535565464,0.38588573051710523
20,0.6087745306534812,0.3136757629518435,0.40058079620854037
21,0.5883351134469896,0.3280717039155585,0.415275595627741
22,0.5678957117567536,0.3424794142208519,0.4299709260343713
23,0.5474646208237067,0.3568981241949652,0.44465599187018423
24,0.527050829509601,0.3713248507846798,0.4593216866797203
25,0.5066664222018016,0.3857562913533292,0.47395436831421633
26,0.4863249886352127,0.40019274276282213,0.48853324717335067
27,0.46604340427922913,0.4146254259055632,0.5030437198252836
28,0.44584098213614265,0.4290436388857116,0.5174697509210289
29,0.42573917737932626,0.44343509423484107,0.5317939314049294
30,0.4057616109226769,0.4577859754426602,0.5459973714145427
31,0.3859342546990128,0.472080836097998,0.5600595263109255
32,0.36628526162326136,0.48630260922641494,0.5739584737515744
33,0.3468446188470342,0.5004328449810338,0.5876711876885786
34,0.327643556705563,0.5144520829452667,0.6011740560220252
35,0.30871404477387887,0.5283402021468904,0.6144432980137595
36,0.290088248618711,0.5420768220794329,0.6274553989355302
37,0.2717982062619034,0.5556416063384898,0.6401873187073848
38,0.2538754705064867,0.5690145557453705,0.652616806029926
39,0.2363509325472683,0.5821762342971655,0.664722520251356
40,0.2192547966488906,0.5951076710803989,0.6764844618384556
41,0.20261424817075002,0.6077930165612286,0.6878843419202693
42,0.18645579850759003,0.6202172678891212,0.6989051778080367
43,0.170806960448977,0.6323647801262687,0.7095311656817441
44,0.1556901124020596,0.6442233054332808,0.7197546520763506
