Trial Number,MSE,Resultant Angles
1,1.1107207345395915,0.0,0.0
2,1.0551846981982067,0.039269907890164775,0.03926990790426652
3,1.0024254633188008,0.07657632064268488,0.07657632065862992
4,0.952304190211349,0.11201741273665,0.11201741275662917
5,0.9046889807856708,0.1456864502058752,0.1456864502324333
6,0.8594545318575255,0.17767203578137766,0.1776720358175871
7,0.8164818054024648,0.2080583420571609,0.20805834210669977
8,0.7756577152972386,0.23692533299753024,0.23692533306468253
9,0.7368748297242776,0.26434897436894084,0.26434897445851724
10,0.7000310884560612,0.2904014336501778,0.2904014337673573
11,0.6650295342753695,0.31515126994695397,0.315151270097052
12,0.6317780578246305,0.3386636144106979,0.3386636145988727
13,0.6001891552129117,0.3610003416363152,0.361000341867231
14,0.5701796977426787,0.3822202324899649,0.3822202327674435
15,0.5416707131503186,0.402379128795362,0.4023791291220476
16,0.5145871777847245,0.4215300802856856,0.4215300806627585
17,0.48885781917700916,0.4397234842078375,0.4397234846347986
18,0.4644149284817595,0.4570072179464558,0.4570072184210054
19,0.44119418229623,0.4734267650167211,0.47342676553473934
20,0.419134473388533,0.4890253347575486,0.48902533531317954
21,0.3981777498893727,0.5038439760401557,0.5038439766259878
22,0.37826886252411523,0.5179216852912614,0.5179216858985877
23,0.35935541948317606,0.5312955091151897,0.5312955097343265
24,0.34138764854880993,0.5440006417849342,0.5440006424055757
25,0.3243182661154872,0.5560705178587304,0.5560705184703175
26,0.30810235275919323,0.5675369001658525,0.5675369007579334
27,0.29269723502820905,0.5784299633931692,0.5784299639557288
28,0.27806237314432497,0.5887783734923961,0.5887783740161477
29,0.26415925431897475,0.5986093631170074,0.5986093635936315
30,0.2509512914035532,0.6079488032873109,0.607948803709638
31,0.23840372660723153,0.6168212714722637,0.6168212718343985
32,0.22648354002888668,0.6252501162671922,0.6252501165645831
33,0.2151593627624627,0.6332575188376066,0.6332575190670625
34,0.2044013943470794,0.6408645512908105,0.640864551450475
35,0.19418132434466803,0.6480912321289068,0.6480912322181913
36,0.18447225783874516,0.6549565789291326,0.654956578948624
37,0.17524864465827364,0.6614786583901597,0.661478658341503
38,0.16648621214035358,0.6676746338760586,0.6676746337618257
39,0.15816190125479151,0.6735608105830515,0.6735608104066046
40,0.15025380592246648,0.6791526784479106,0.679152678213259
41,0.142741115367783,0.6844649529109265,0.6844649526225888
42,0.13560405935351394,0.6895116136407199,0.6895116133035911
43,0.1288238561539103,0.6943059413228033,0.6943059409420326
44,0.1223826631291573,0.6988605526087137,0.6988605521895909
45,0.11626352977111563,0.703187433317681,0.7031874328655358
46,0.11045035309676951,0.7072979699782163,0.7072979694983317
47,0.1049278352720118,0.7112029797926148,0.7112029792901526
48,0.09968144335422975,0.7149127391032413,0.7149127385831782
49,0.09469737104776778,0.718437010435493,0.7184370099025731
50,0.08996250237160891,0.7217850681886256,0.7217850676473199
51,0.08546437714367065,0.7249657230420359,0.7249657224965125
